family,method,seed,qbe_high_bands,qbe_total,spectral_jsd,hks_distance,final_loss,train_time_s,qbe_band_0,qbe_band_1,qbe_band_2,qbe_band_3,qbe_band_4,qbe_band_5,qbe_band_6,qbe_band_7
BA(m=5),uniform,0,0.08243649648750755,0.37896851768654655,0.0,0.0,1.463683858513832,64.79292964935303,0.338513099109269,0.0,0.016125553929771913,0.024892667089010667,0.06707592179210974,0.0865170691140693,0.10606287293250892,0.07009012211134223
BA(m=5),spectral,0,0.10309089152336885,0.4906433920334082,0.0,0.0,1.429122915258631,79.9074866771698,0.4389347375579801,0.0,0.0327387471109291,0.05930991857543383,0.09442585673242522,0.10668411439748998,0.12643495610039215,0.08481863886316802
BA(m=5),uniform,1,0.171565963697097,1.0501538327121298,0.0,0.0,9.630356108536944,64.78869366645813,0.9698850235402912,0.0,0.10448217015149266,0.17913899860041055,0.1833555839109884,0.1776116783176723,0.1857209400540051,0.13957565250572224
BA(m=5),spectral,1,0.1714494271433718,1.048899688476234,0.0,0.0,9.757419801317155,78.73909425735474,0.968706998402544,0.0,0.10400774981938184,0.17890154000967495,0.18318710231673077,0.17748159625993676,0.18561083501229841,0.13951817498452132
BA(m=5),uniform,2,0.12115767787510873,0.47299593980389354,0.0,0.0,19.810398956760764,64.96504759788513,0.38863992181187756,0.0,0.11124912815713107,0.015258338468573662,0.11000503970958661,0.14566309002161917,0.13097687143082945,0.09798571033839966
BA(m=5),spectral,2,0.07209608780114998,0.2730933184139666,0.0,0.0,18.948060129303485,79.03034687042236,0.21882980207531,0.0,0.07415310056649542,0.004598551437205695,0.061354140008591684,0.08565453800234407,0.0769758579476885,0.06439981524597563
BA(m=5),uniform,3,0.0798329867750805,0.3390726539589983,0.0,0.0,1.7224275467451662,65.58378314971924,0.28158492210652025,0.0,0.08615209206440931,0.048405067070607544,0.07140991972086046,0.08766947771542209,0.09215143648439954,0.06810111317963993
BA(m=5),spectral,3,0.14914682658198242,0.8353344863336037,0.0,0.0,1.7384578951168805,80.74522376060486,0.7640944192114562,0.0,0.015536671335582189,0.15197044154794417,0.15912843248246006,0.16405737013183774,0.15901834012626045,0.11438316358737147
BA(m=5),uniform,4,0.16974439996434734,0.9971095869214112,0.0,0.0,2.5525276786647737,66.05647706985474,0.9201862811331758,0.0,0.09092018717425049,0.1502884941015359,0.17779943905467288,0.1806302568094651,0.1828151905310548,0.13773271346219665
BA(m=5),spectral,4,0.09581158325537573,0.39865059413120335,0.0,0.0,2.670857936143875,78.89328956604004,0.3413027209542623,0.0,0.0649286460803871,0.022985034013146527,0.08040525041897206,0.09245156808317889,0.12172559744008087,0.0886639170792711
Cora,uniform,0,0.07950164728050262,0.26682637242466173,0.0,0.0,0.6278038856689818,67.22482109069824,0.18739786062622,0.05775865119055513,0.04831645362209927,0.02453362368313619,0.038607012587317746,0.09270321707869805,0.12721380751124672,0.05948255194474796
Cora,spectral,0,0.08060021258526473,0.26918919432936533,0.0,0.0,0.6588523640530184,82.86978578567505,0.1865072997059019,0.059541500713180255,0.05003069688620875,0.026321353035768158,0.0375872191100472,0.0939470631651736,0.13066751324239212,0.06019905482344603
Cora,uniform,1,0.05727168555190523,0.1722783354141195,0.0,0.0,7.215139614534564,66.55848145484924,0.07207180484101375,0.060504890521149005,0.05480599951438143,0.04170404733107683,0.023383034200412947,0.067526953403855,0.09581523079865299,0.04236152380469999
Cora,spectral,1,0.06325432272960718,0.1962440818261505,0.0,0.0,7.181302340701222,82.94541358947754,0.11042657151399989,0.05767478136063399,0.05037737027083923,0.03453856777295572,0.028455561669728943,0.07699361288487194,0.10237277582238984,0.045195340541438
Cora,uniform,2,0.08165687706346383,0.26891785365277054,0.0,0.0,17.008113925694488,67.36973905563354,0.18543653163658974,0.06023363281179135,0.05249896321477733,0.02845838059069694,0.043081161193323225,0.09662796440720159,0.12566014488020766,0.0612582377731229
Cora,spectral,2,0.07866603082199888,0.26073555558063966,0.0,0.0,17.30973589711357,82.87388968467712,0.18235273928624032,0.058163476226391196,0.050073086283673233,0.02407482149169074,0.04374299769782031,0.09254809363131974,0.11979320401245323,0.058579827946402256
Cora,uniform,3,0.06282168467353773,0.20303325241384335,0.0,0.0,0.7602475514868274,67.00575113296509,0.1335129753729381,0.049513622326400115,0.04479529970164945,0.02346484129316334,0.031207961601501882,0.08031921585424981,0.09433882560378558,0.04542073563461365
Cora,spectral,3,0.06377677524343689,0.2097938242640902,0.0,0.0,0.7240363614982925,82.96825695037842,0.14317193912505938,0.04778165977826374,0.043176527555304864,0.02097697451511965,0.031698789599414995,0.08116659766467266,0.09580616772746504,0.04643554598219484
Cora,uniform,4,0.07414098124283046,0.2503791372340522,0.0,0.0,1.3352158247726038,67.09376287460327,0.17318820482890634,0.05591600620704525,0.047157985892662214,0.02030172804270816,0.031933504366390836,0.09128781426089047,0.12241958428012788,0.05092302206391263
Cora,spectral,4,0.07557436831680801,0.2548218069214579,0.0,0.0,1.2978405258618295,83.25049138069153,0.17515963674032767,0.05725388788831463,0.048275468871210224,0.021608479767379674,0.03210841646680393,0.09304432030618054,0.12598543538776358,0.05115930110648397
