family,t_knee,seed,spectral_gap_ratio,qbe_total,qbe_high_bands,final_loss,train_time_s
SBM(q=0.05),0.2,1,0.2910071257977564,0.7185317137586196,0.056114322088724036,137.83330390788615,79.34059953689575
SBM(q=0.05),0.2,2,0.2910071257977564,0.7242409170216219,0.056406399589217164,55.732679471722804,80.55043625831604
SBM(q=0.05),0.3,0,0.2910071257977564,0.7134631427723991,0.05610845238983346,413.31376381462906,80.19787859916687
SBM(q=0.05),0.3,1,0.2910071257977564,0.7185246374569837,0.05611413712106512,137.83327308483422,78.77348279953003
SBM(q=0.05),0.3,2,0.2910071257977564,0.724254892042803,0.05640674380493106,55.73266231024172,77.95879340171814
SBM(q=0.1),0.05,0,0.4579192147867045,0.5574366137153263,0.05261217976733286,413.52941994037246,80.21224570274353
SBM(q=0.1),0.05,1,0.4579192147867045,0.5755406552906505,0.056281043470591985,138.06328841112554,80.66630029678345
SBM(q=0.1),0.05,2,0.4579192147867045,0.5608072028961667,0.05224763579156062,55.909833492711186,79.64489006996155
SBM(q=0.1),0.1,0,0.4579192147867045,0.5574984913672767,0.05262694264319054,413.5288705963176,79.52919340133667
SBM(q=0.1),0.1,1,0.4579192147867045,0.5755273707058981,0.05627820187576006,138.06411646679044,79.59882974624634
SBM(q=0.1),0.1,2,0.4579192147867045,0.5607518249986966,0.05223483820833355,55.90933531959308,79.97144651412964
SBM(q=0.1),0.15,0,0.4579192147867045,0.5575397593355119,0.05263557163336078,413.52838161733234,78.33829021453857
SBM(q=0.1),0.15,1,0.4579192147867045,0.5755709599769449,0.056288324057313904,138.06457825936377,79.35241484642029
SBM(q=0.1),0.15,2,0.4579192147867045,0.5607008630679069,0.05222281258798041,55.909160019713454,79.30454874038696
SBM(q=0.1),0.2,0,0.4579192147867045,0.5575223277799232,0.05263222518042383,413.528233727091,78.72541642189026
SBM(q=0.1),0.2,1,0.4579192147867045,0.5755942849260497,0.05629409355422781,138.06452153623104,78.2645936012268
SBM(q=0.1),0.2,2,0.4579192147867045,0.5606488793197679,0.05221081964329091,55.909133035631385,78.88941287994385
SBM(q=0.1),0.3,0,0.4579192147867045,0.5574178628135763,0.05260870265293094,413.5278691642452,78.28489589691162
SBM(q=0.1),0.3,1,0.4579192147867045,0.5756023346529617,0.05629851343340282,138.06428467482328,77.05933237075806
SBM(q=0.1),0.3,2,0.4579192147867045,0.5606161002467548,0.052202088005771356,55.90914434712613,78.83032441139221
BA(m=2),0.05,0,0.10265307881940859,0.15462405763265843,0.006843517930921553,412.8403328906279,82.77787804603577
BA(m=2),0.05,1,0.10265307881940859,0.1619374332045181,0.006678935780631866,137.37343478016555,83.18688988685608
BA(m=2),0.05,2,0.10265307881940859,0.1237501753724405,0.008219870605863334,55.16849247133359,83.12755465507507
